hotel_id,country,region,resort_type,room_type,hotel_size_rooms,month,is_school_holiday,is_weekend,days_to_christmas,rate_eur_per_night
marbella_club,Spain,Europe,beach,Grand Suite,121.0,2,1,0,315,1520.0
marbella_club,Spain,Europe,beach,Grand Suite,121.0,3,0,0,280,1170.0
marbella_club,Spain,Europe,beach,Grand Suite,121.0,4,1,0,251,4460.0
marbella_club,Spain,Europe,beach,Grand Suite,121.0,5,0,0,229,7240.0
marbella_club,Spain,Europe,beach,Grand Suite,121.0,6,0,0,180,7100.0
marbella_club,Spain,Europe,beach,Grand Suite,121.0,7,1,0,160,7350.0
marbella_club,Spain,Europe,beach,Grand Suite,121.0,8,1,1,137,7580.0
marbella_club,Spain,Europe,beach,Grand Suite,121.0,10,0,1,81,4290.0
marbella_club,Spain,Europe,beach,Grand Suite,121.0,12,1,0,2,1770.0
marbella_club,Spain,Europe,beach,Presidential Suite,121.0,1,0,0,345,1830.0
marbella_club,Spain,Europe,beach,Presidential Suite,121.0,2,1,0,315,2360.0
marbella_club,Spain,Europe,beach,Presidential Suite,,3,0,0,280,2160.0
marbella_club,Spain,Europe,beach,Presidential Suite,121.0,4,1,0,251,6490.0
marbella_club,Spain,Europe,beach,Presidential Suite,121.0,5,0,0,229,11940.0
marbella_club,Spain,Europe,beach,Presidential Suite,121.0,6,0,0,180,11660.0
marbella_club,Spain,Europe,beach,Presidential Suite,121.0,7,1,0,160,10140.0
marbella_club,Spain,Europe,beach,Presidential Suite,121.0,8,1,1,137,11440.0
marbella_club,Spain,Europe,beach,Presidential Suite,121.0,10,0,1,81,7000.0
marbella_club,Spain,Europe,beach,Presidential Suite,121.0,12,1,0,2,2740.0
